Distance,SEM_norm,I_raw,abs_I,ln_abs_I,deriv_ln_I,Voltage_V,Resistance_Ohm
7.409906e+01,2.305231e-01,-1.071169e+05,1.071169e+05,1.158168e+01,-1.723793e-03,-5.950267e+00,5.554927e+04
7.421761e+01,2.276717e-01,-1.071030e+05,1.071030e+05,1.158155e+01,-2.113708e-03,-5.950375e+00,5.555748e+04
7.433617e+01,2.346445e-01,-1.070328e+05,1.070328e+05,1.158089e+01,-1.848522e-03,-5.950111e+00,5.559147e+04
7.445473e+01,2.298945e-01,-1.070121e+05,1.070121e+05,1.158070e+01,-1.828400e-03,-5.950291e+00,5.560392e+04
7.457329e+01,2.308747e-01,-1.070124e+05,1.070124e+05,1.158070e+01,-1.330671e-03,-5.950254e+00,5.560340e+04
7.469185e+01,2.321374e-01,-1.070127e+05,1.070127e+05,1.158070e+01,-8.039068e-04,-5.950206e+00,5.560279e+04
7.481041e+01,2.424905e-01,-1.070130e+05,1.070130e+05,1.158071e+01,-2.314546e-04,-5.949815e+00,5.559897e+04
7.492897e+01,2.389682e-01,-1.069434e+05,1.069434e+05,1.158006e+01,-3.673288e-04,-5.949948e+00,5.563640e+04
7.504752e+01,2.424707e-01,-1.069930e+05,1.069930e+05,1.158052e+01,-2.640978e-04,-5.949816e+00,5.560938e+04
7.516608e+01,2.375598e-01,-1.070140e+05,1.070140e+05,1.158071e+01,-2.693238e-05,-5.950001e+00,5.560021e+04
7.528464e+01,2.311909e-01,-1.070143e+05,1.070143e+05,1.158072e+01,-4.626443e-05,-5.950242e+00,5.560229e+04
7.540320e+01,2.360467e-01,-1.069451e+05,1.069451e+05,1.158007e+01,-7.737083e-05,-5.950058e+00,5.563656e+04
7.552176e+01,2.239451e-01,-1.069946e+05,1.069946e+05,1.158053e+01,-8.487860e-04,-5.950515e+00,5.561511e+04
7.564032e+01,2.344301e-01,-1.070153e+05,1.070153e+05,1.158073e+01,-1.320172e-03,-5.950119e+00,5.560065e+04
7.575888e+01,2.274244e-01,-1.069668e+05,1.069668e+05,1.158027e+01,-1.482433e-03,-5.950384e+00,5.562832e+04
7.587743e+01,2.197680e-01,-1.069527e+05,1.069527e+05,1.158014e+01,-1.444105e-03,-5.950673e+00,5.563837e+04
7.599599e+01,2.342880e-01,-1.068838e+05,1.068838e+05,1.157950e+01,-1.923501e-03,-5.950125e+00,5.566910e+04
7.611455e+01,2.412075e-01,-1.068640e+05,1.068640e+05,1.157931e+01,-1.981881e-03,-5.949863e+00,5.567698e+04
7.623311e+01,2.327086e-01,-1.068643e+05,1.068643e+05,1.157932e+01,-1.648887e-03,-5.950184e+00,5.567981e+04
7.635167e+01,2.284772e-01,-1.068646e+05,1.068646e+05,1.157932e+01,-1.712283e-03,-5.950344e+00,5.568114e+04
7.647023e+01,2.318393e-01,-1.068153e+05,1.068153e+05,1.157886e+01,-1.038427e-03,-5.950217e+00,5.570568e+04
7.658878e+01,2.325262e-01,-1.068011e+05,1.068011e+05,1.157872e+01,-4.782528e-04,-5.950191e+00,5.571285e+04
7.670734e+01,2.328704e-01,-1.068012e+05,1.068012e+05,1.157872e+01,-2.900183e-04,-5.950178e+00,5.571264e+04
7.682590e+01,2.332110e-01,-1.067330e+05,1.067330e+05,1.157809e+01,-1.122308e-04,-5.950165e+00,5.574814e+04
7.694446e+01,2.331461e-01,-1.068322e+05,1.068322e+05,1.157901e+01,-2.072083e-04,-5.950168e+00,5.569639e+04
7.706302e+01,2.222100e-01,-1.068665e+05,1.068665e+05,1.157934e+01,-8.242926e-04,-5.950581e+00,5.568235e+04
7.718158e+01,2.219975e-01,-1.068163e+05,1.068163e+05,1.157887e+01,-1.411595e-03,-5.950589e+00,5.570861e+04
7.730014e+01,2.287618e-01,-1.068020e+05,1.068020e+05,1.157873e+01,-1.797907e-03,-5.950333e+00,5.571368e+04
7.741869e+01,2.258962e-01,-1.067343e+05,1.067343e+05,1.157810e+01,-2.704700e-03,-5.950442e+00,5.575006e+04
7.753725e+01,2.158110e-01,-1.066643e+05,1.066643e+05,1.157744e+01,-2.586347e-03,-5.950823e+00,5.579022e+04
7.765581e+01,2.136786e-01,-1.066499e+05,1.066499e+05,1.157731e+01,-1.905775e-03,-5.950903e+00,5.579848e+04
7.777437e+01,2.190797e-01,-1.066501e+05,1.066501e+05,1.157731e+01,-1.624990e-03,-5.950699e+00,5.579648e+04
7.789293e+01,2.145179e-01,-1.065988e+05,1.065988e+05,1.157683e+01,-8.754167e-04,-5.950871e+00,5.582493e+04
7.801149e+01,2.193019e-01,-1.066358e+05,1.066358e+05,1.157717e+01,-6.013423e-04,-5.950691e+00,5.580385e+04
7.813005e+01,2.120874e-01,-1.066506e+05,1.066506e+05,1.157731e+01,-6.106115e-04,-5.950963e+00,5.579871e+04
7.824860e+01,2.099204e-01,-1.065835e+05,1.065835e+05,1.157668e+01,-9.347160e-04,-5.951045e+00,5.583459e+04
7.836716e+01,2.043076e-01,-1.066320e+05,1.066320e+05,1.157714e+01,-1.533172e-03,-5.951257e+00,5.581115e+04
7.848572e+01,2.112470e-01,-1.065840e+05,1.065840e+05,1.157669e+01,-1.999921e-03,-5.950995e+00,5.583385e+04
7.860428e+01,2.108296e-01,-1.065802e+05,1.065802e+05,1.157665e+01,-2.247607e-03,-5.951011e+00,5.583600e+04
7.872284e+01,2.076460e-01,-1.065174e+05,1.065174e+05,1.157606e+01,-2.201079e-03,-5.951131e+00,5.587003e+04
7.884140e+01,2.102590e-01,-1.064322e+05,1.064322e+05,1.157526e+01,-2.283634e-03,-5.951032e+00,5.591384e+04
7.895995e+01,2.041087e-01,-1.064667e+05,1.064667e+05,1.157559e+01,-2.103743e-03,-5.951265e+00,5.589791e+04
7.907851e+01,1.894175e-01,-1.064289e+05,1.064289e+05,1.157523e+01,-1.678120e-03,-5.951819e+00,5.592296e+04
7.919707e+01,1.889645e-01,-1.064146e+05,1.064146e+05,1.157510e+01,-9.563500e-04,-5.951837e+00,5.593066e+04
7.931563e+01,1.929795e-01,-1.064149e+05,1.064149e+05,1.157510e+01,-7.786139e-04,-5.951685e+00,5.592907e+04
7.943419e+01,1.924791e-01,-1.063619e+05,1.063619e+05,1.157460e+01,-9.727322e-04,-5.951704e+00,5.595713e+04
7.955275e+01,1.935629e-01,-1.064008e+05,1.064008e+05,1.157497e+01,-1.153050e-03,-5.951663e+00,5.593626e+04
7.967131e+01,1.875993e-01,-1.064158e+05,1.064158e+05,1.157511e+01,-1.084840e-03,-5.951888e+00,5.593047e+04
7.978986e+01,1.774906e-01,-1.063502e+05,1.063502e+05,1.157449e+01,-8.854757e-04,-5.952270e+00,5.596858e+04
7.990842e+01,1.648369e-01,-1.063445e+05,1.063445e+05,1.157444e+01,-1.519130e-03,-5.952748e+00,5.597607e+04
8.002698e+01,1.479081e-01,-1.062822e+05,1.062822e+05,1.157385e+01,-3.709087e-03,-5.953387e+00,5.601492e+04
8.014554e+01,3.594702e-01,-1.063302e+05,1.063302e+05,1.157430e+01,-6.635476e-03,-5.945397e+00,5.591447e+04
8.026410e+01,7.262362e-01,-1.063483e+05,1.063483e+05,1.157447e+01,-7.559024e-03,-5.931544e+00,5.577472e+04
8.038266e+01,1.000000e+00,-1.061739e+05,1.061739e+05,1.157283e+01,-9.201702e-03,-5.921205e+00,5.576893e+04
8.050121e+01,9.844421e-01,-1.058864e+05,1.058864e+05,1.157012e+01,-1.139385e-02,-5.921792e+00,5.592590e+04
8.061977e+01,7.983722e-01,-1.055811e+05,1.055811e+05,1.156723e+01,-1.559753e-02,-5.928820e+00,5.615417e+04
