Distance,SEM_norm,I_raw,abs_I,ln_abs_I,deriv_ln_I,Voltage_V,Resistance_Ohm
7.638105e+01,1.132478e-01,1.789524e+05,1.789524e+05,1.209488e+01,1.979976e-03,6.050794e+00,3.381231e+04
7.649965e+01,1.075455e-01,1.790397e+05,1.790397e+05,1.209536e+01,2.515499e-03,6.050576e+00,3.379460e+04
7.661826e+01,9.434560e-02,1.790683e+05,1.790683e+05,1.209552e+01,2.578308e-03,6.050071e+00,3.378638e+04
7.673686e+01,9.751235e-02,1.791441e+05,1.791441e+05,1.209595e+01,2.305768e-03,6.050192e+00,3.377277e+04
7.685546e+01,1.072190e-01,1.792228e+05,1.792228e+05,1.209639e+01,1.885668e-03,6.050563e+00,3.376000e+04
7.697407e+01,1.025410e-01,1.792321e+05,1.792321e+05,1.209644e+01,1.368042e-03,6.050385e+00,3.375726e+04
7.709267e+01,9.363860e-02,1.792340e+05,1.792340e+05,1.209645e+01,9.562356e-04,6.050044e+00,3.375500e+04
7.721128e+01,9.327229e-02,1.792743e+05,1.792743e+05,1.209667e+01,6.127426e-04,6.050030e+00,3.374733e+04
7.732988e+01,9.773422e-02,1.792726e+05,1.792726e+05,1.209666e+01,3.593874e-04,6.050201e+00,3.374861e+04
7.744848e+01,9.283680e-02,1.792547e+05,1.792547e+05,1.209656e+01,2.832729e-04,6.050013e+00,3.375094e+04
7.756709e+01,9.242824e-02,1.792548e+05,1.792548e+05,1.209656e+01,1.754023e-04,6.049998e+00,3.375083e+04
7.768569e+01,9.008870e-02,1.792945e+05,1.792945e+05,1.209679e+01,1.643872e-04,6.049908e+00,3.374285e+04
7.780430e+01,8.335945e-02,1.792851e+05,1.792851e+05,1.209673e+01,5.167169e-04,6.049651e+00,3.374318e+04
7.792290e+01,8.422158e-02,1.792784e+05,1.792784e+05,1.209670e+01,9.152727e-04,6.049684e+00,3.374463e+04
7.804150e+01,8.151252e-02,1.792706e+05,1.792706e+05,1.209665e+01,1.096822e-03,6.049580e+00,3.374552e+04
7.816011e+01,8.036530e-02,1.793088e+05,1.793088e+05,1.209686e+01,1.120006e-03,6.049536e+00,3.373809e+04
7.827871e+01,8.612511e-02,1.793930e+05,1.793930e+05,1.209733e+01,1.051791e-03,6.049756e+00,3.372349e+04
7.839732e+01,9.502662e-02,1.794396e+05,1.794396e+05,1.209759e+01,7.323232e-04,6.050097e+00,3.371663e+04
7.851592e+01,8.789781e-02,1.794345e+05,1.794345e+05,1.209757e+01,5.550558e-04,6.049824e+00,3.371607e+04
7.863453e+01,7.781718e-02,1.794288e+05,1.794288e+05,1.209753e+01,5.169343e-04,6.049439e+00,3.371499e+04
7.875313e+01,8.123799e-02,1.793934e+05,1.793934e+05,1.209734e+01,6.735759e-04,6.049570e+00,3.372237e+04
7.887173e+01,7.575224e-02,1.793497e+05,1.793497e+05,1.209709e+01,1.097644e-03,6.049360e+00,3.372942e+04
7.899034e+01,7.526372e-02,1.794196e+05,1.794196e+05,1.209748e+01,1.383375e-03,6.049341e+00,3.371617e+04
7.910894e+01,8.098342e-02,1.795091e+05,1.795091e+05,1.209798e+01,1.431562e-03,6.049560e+00,3.370058e+04
7.922755e+01,8.476208e-02,1.795832e+05,1.795832e+05,1.209839e+01,1.244601e-03,6.049704e+00,3.368748e+04
7.934615e+01,8.462512e-02,1.796319e+05,1.796319e+05,1.209867e+01,8.502583e-04,6.049699e+00,3.367831e+04
7.946475e+01,8.217987e-02,1.795891e+05,1.795891e+05,1.209843e+01,7.433154e-05,6.049606e+00,3.368581e+04
7.958336e+01,8.013248e-02,1.795570e+05,1.795570e+05,1.209825e+01,-5.497300e-04,6.049527e+00,3.369140e+04
7.970196e+01,9.293584e-02,1.795197e+05,1.795197e+05,1.209804e+01,-1.063335e-03,6.050017e+00,3.370113e+04
7.982057e+01,1.096548e-01,1.795205e+05,1.795205e+05,1.209804e+01,-2.698392e-03,6.050657e+00,3.370454e+04
7.993917e+01,1.294498e-01,1.794851e+05,1.794851e+05,1.209785e+01,-7.038811e-03,6.051414e+00,3.371541e+04
8.005777e+01,1.610792e-01,1.794801e+05,1.794801e+05,1.209782e+01,-1.443037e-02,6.052624e+00,3.372310e+04
8.017638e+01,2.863389e-01,1.794186e+05,1.794186e+05,1.209748e+01,-2.231320e-02,6.057416e+00,3.376136e+04
8.029498e+01,3.878902e-01,1.789460e+05,1.789460e+05,1.209484e+01,-2.665170e-02,6.061301e+00,3.387223e+04
8.041359e+01,2.842086e-01,1.778684e+05,1.778684e+05,1.208880e+01,-3.213576e-02,6.057335e+00,3.405516e+04
8.053219e+01,1.097781e-01,1.765222e+05,1.765222e+05,1.208120e+01,-3.920285e-02,6.050661e+00,3.427706e+04
8.065080e+01,0.000000e+00,1.756494e+05,1.756494e+05,1.207625e+01,-4.730106e-02,6.046462e+00,3.442347e+04
